,title,price,link
22,"Dell Alienware m18 R1, Core i9-13980HX| NVIDIA RTX 4090, 16GB|64GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|18.0"" (45.72cm)|Dark Metallic Moon|2.72Kg|Gaming Laptop  ","4,39,990",https://www.amazon.in/Dell-Alienware-i9-13980HX-Processor-Metallic/dp/B0C9F1VXCJ/ref=sr_1_67?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.HPGQG6Gm-ycgvLfA0sPguCRmWfE2IHhsZJTp5iCihvomdrGoSyE-YTOU_U9m7Ft9D74W2SX_gPH8ufVbQCt_gZpE3lRBQchvbQ_oVux1CGEalfZ420pSdfM4Ee7_mzJUWLg42_eVHpq0ne96Pn6Tf_DRlHXzswsjESeLYcjFg1_OiwZj86htCifv9BjEVMB5MVHE7DkIZGoRwafhW7jtVcZT8B9fCTxsOCRqjN_5PYY.TJhgRPklMNvtT3QsQWR_aijig5weKMvaJcMnrcGc4j8&dib_tag=se&keywords=laptop&qid=1730186784&sprefix=laptop%2Caps%2C378&sr=8-67
23,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://www.amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_25?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.wvZPAoEj_km3MnoPqtr8zwlBrmf6SjgDu_S5uLfAIy0TEUa7x8Votqx3CQR2OZEmJe2S8c6JTBb7VP4ydeylkBTPK6zQT4C8RVvmgz8CqtYfmwe9_OhijEYAFKof4FiN3zFPiMWi-qcmUzXmw_P43PJXQsgou3xCyENgJ2CcVuvWFM9v26n-Uv_OmwK8KwoP36VLM9QBKJ7BOGND_BJzKET5FNApv5Etwlql7BnN5hU.mX9yVdZAYJge0JyZxcRERH8V0sSrensBoCD-WTTJyX0&dib_tag=se&keywords=laptop&qid=1730186779&sprefix=laptop%2Caps%2C378&sr=8-25
24,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6Cm) FHD Thin and Light Laptop (16Gb/512GB SSD/Win 11/Office 2021/Backlit Keyboard/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008VIN  ","39,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTE4Nzc5MzExMzE0MDI2OjE3MzAxODY3ODc6c3BfYXRmX25leHQ6MzAwMzgyNDExNTc3MDMyOjowOjo&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsr_1_66_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.f2bS49Jkg2_7Q1hkG2Q5B0rnhuN6by0ecZ-z8NzeB98qRTeH0EbqFzYJcVsvrE0kF-ZsZCeCmip4F9dBYN2lLUevsjdYi6JctJtEiLzKTUdI1mwZKfpOS-SNf-81F74-VyVTJ242nkAHFbeFxYMRzM304V4e7pcP7rha72rWwcFeW8Uzx_X_GzkrgobEerdOQVuvj2GRnqtDiThyLAVxvRannu_3bUQgs0rXg1x8Qus.DFc13h2g9hlCdG69f-It8Ya6KAi0TDL36NEb9BT67NM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186787%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
25,"Dell XPS 9730 Laptop, Intel Core i7-13700H Processor/32GB DDR5/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/17.0"" (43.18cm) UHD+ AR Touch 500 nits/Backlit KB + FPR/Win 11 + MSO'21 + 15 Month McAfee/Silver/2.44kg  ","1,99,990",https://www.amazon.in/Dell-i7-13700H-Processor-43-18cm-Backlit/dp/B0CBKVJRHY/ref=sr_1_45?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.fj70g8iIxpPA-eCas2tVBm6znxygCaATt3gvyCFhCFHigeW_KP8E8eDLvRoQbt9GT4bzBFv_i_q95EogZrCa1-B2Xnaqk9mXWi5GTbwgaxC_u2Bwv9CkEB8WD1w6xvhAbZGoOFXZzRDIhc0RZRBIEMLZrgdg4TrddtJ2iJWUu4zU7JpJzaQ6sFXXRhLqr9Ce2rLjIueYdkviaetQDZNno_iDer7FhzL4KVXPvohutYo.Aj1AIiQcy8z6ArHIiN2yr7MiYSParX-6mhx3wteTSGo&dib_tag=se&keywords=laptop&qid=1730186782&sprefix=laptop%2Caps%2C378&sr=8-45
26,"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","36,920",https://www.amazon.in/ASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS/dp/B0BVMM9CW5/ref=sr_1_182?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.qc283nj-7i5-Ft2PTxe0u9dj37-Fef_ByaLl_rfkiidXCjui67t_J2abCdkSHo0ogDn9dIvx6gZAAB_XI4GhSjhHLJyrgLN01Snp852O3MY1uZGMcApeBHhs41eTu8EcrGPoZak8G_r4cuqXcuvg046pj0fAlPZirPFuLGjMsvttb9hiGD296k56R0oJ90KucSkC_hQQQSH0GrMRerbucKqw9-6Y1CRfPnxVuCv9QlU.ZBigDRwbYHU_lPyh7oxjZs7xkDTWWaSOC-gG46K1W4I&dib_tag=se&keywords=laptop&qid=1730186804&sprefix=laptop%2Caps%2C378&sr=8-182
27,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","60,032",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzQ2NDMyNDc3NTk4MjgxOjE3MzAxODY3ODQ6c3BfYnRmOjMwMDEwMzQ0OTgxNjUzMjo6MDo6&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsr_1_70_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.HPGQG6Gm-ycgvLfA0sPguCRmWfE2IHhsZJTp5iCihvomdrGoSyE-YTOU_U9m7Ft9D74W2SX_gPH8ufVbQCt_gZpE3lRBQchvbQ_oVux1CGEalfZ420pSdfM4Ee7_mzJUWLg42_eVHpq0ne96Pn6Tf_DRlHXzswsjESeLYcjFg1_OiwZj86htCifv9BjEVMB5MVHE7DkIZGoRwafhW7jtVcZT8B9fCTxsOCRqjN_5PYY.TJhgRPklMNvtT3QsQWR_aijig5weKMvaJcMnrcGc4j8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186784%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
28,"Lenovo Legion Pro 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 500Nits 240Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4060 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.5Kg), 83DF003NIN  ","1,56,980",https://www.amazon.in/Lenovo-i7-14650HX-40-64cm-500Nits-83DF003NIN/dp/B0CXPZLJ7T/ref=sr_1_148?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.Lb9yCXu4IUr_fDVGpA9Jy98unymVJCiYstnbwxRTRlJYeT8-1Lx21KLjxD8OYDP6AFrbhkWvrVQfENNSJsXokLAtPnTDdN2aN0SOjgDNz4e-Dzi9wEdH61KI2S5qg6G05nG_K6xRTHUcuC0EOGESOVPuQUWdMke-MFnMpjIiKOqfUqoDPqbLR4IGM2UoiiZHE5DlDRm0H9POn_gSjRtQ6S4ugZx-Pia3HI1QuDu2QvQ.elgA_l_pQvrvMU1erohajCnsj_3L2tI1s2MuvyAKPQA&dib_tag=se&keywords=laptop&qid=1730186797&sprefix=laptop%2Caps%2C378&sr=8-148
29,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","79,990",https://www.amazon.in/ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS/dp/B0CHMZRC89/ref=sr_1_274?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.A01KT_MGhXp-2ZkA1vg1bXAE0_Yd51Xa7LPUjL4D4wy7pc3rLAn221ajqb5M-GzxPRQhGRg44xaFhUuRywfnLzTXY0UINpdrU6PL9bby8g5IHMCMUsEQdIL0weZhchrzbYW1E--TRouYdC5YK85MWA5bG7mghaKpKSDriwkjfkw3cIdnZvWD71gRhapabf70HVUgrBRhyE6aLWNDnHJ4HfLt11eYGfMR5ostRUDBwL8.7fYEeIXnMMTlmd1dVpEutcwcLvwqT8eHXY_9hL52IAg&dib_tag=se&keywords=laptop&qid=1730186817&sprefix=laptop%2Caps%2C378&sr=8-274
30,"(Refurbished) Lenovo V310 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel HD Graphics)  ","14,599",https://www.amazon.in/Refurbished-Lenovo-Laptop-Windows-Graphics/dp/B0DHKMPPC8/ref=sr_1_50?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.fj70g8iIxpPA-eCas2tVBm6znxygCaATt3gvyCFhCFHigeW_KP8E8eDLvRoQbt9GT4bzBFv_i_q95EogZrCa1-B2Xnaqk9mXWi5GTbwgaxC_u2Bwv9CkEB8WD1w6xvhAbZGoOFXZzRDIhc0RZRBIEMLZrgdg4TrddtJ2iJWUu4zU7JpJzaQ6sFXXRhLqr9Ce2rLjIueYdkviaetQDZNno_iDer7FhzL4KVXPvohutYo.Aj1AIiQcy8z6ArHIiN2yr7MiYSParX-6mhx3wteTSGo&dib_tag=se&keywords=laptop&qid=1730186782&sprefix=laptop%2Caps%2C378&sr=8-50
31,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.6cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3 mon Game Pass/Grey/1.9Kg), 83DC0042IN  ","79,190",https://www.amazon.in/Lenovo-IdeaPad-Built-WUXGA-IPS-83DC0042IN/dp/B0CSSPYJWK/ref=sr_1_271?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.A01KT_MGhXp-2ZkA1vg1bXAE0_Yd51Xa7LPUjL4D4wy7pc3rLAn221ajqb5M-GzxPRQhGRg44xaFhUuRywfnLzTXY0UINpdrU6PL9bby8g5IHMCMUsEQdIL0weZhchrzbYW1E--TRouYdC5YK85MWA5bG7mghaKpKSDriwkjfkw3cIdnZvWD71gRhapabf70HVUgrBRhyE6aLWNDnHJ4HfLt11eYGfMR5ostRUDBwL8.7fYEeIXnMMTlmd1dVpEutcwcLvwqT8eHXY_9hL52IAg&dib_tag=se&keywords=laptop&qid=1730186817&sprefix=laptop%2Caps%2C378&sr=8-271
32,"MSI Katana 15, Intel Core i9-13900H, 40CM FHD 144Hz Gaming Laptop (8GBx2/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4060, GDDR6 8GB/Black/2.25Kg), B13VFK-843IN  ","1,14,990",https://www.amazon.in/MSI-i9-13900H-Windows-GeForce-B13VFK-843IN/dp/B0C6F2QJYP/ref=sr_1_238?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.Mu61DVPX7gfddkSKiV1x9XAxwVdfkmRWsr8hysJa-PAFFUQXslXG96xpsXr31rAq4Co0nwnL-XDG6Aszo32jSXiN7pKaF5qU_JPBLTu68c42K_s9CeLRHXgVooxFE1S24jIk0IBtp4KlskyPwK41D6EsWlfemtLrxbcIbQ4SarAIS4hh1wlEo6QPJeDvnlrvufKlrYH8oatezLCMCxQ8sXODu-mHeVA1gpaJc6_qWNU.s61g-4slhcaHApijlwerZlVMocKw55gZ2BR-OXc5xjA&dib_tag=se&keywords=laptop&qid=1730186812&sprefix=laptop%2Caps%2C378&sr=8-238
33,"FUTOPIA Ultimus PRO Intel Dual Core ~2.4GHz (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3CNC43BN-MB Thin and Light Laptop (14 Inch, Matt Black, 1.2 kg)  ","10,490",https://www.amazon.in/FUTOPIA-Ultimus-2-4GHz-Storage-NU14U3CNC43BN-MB/dp/B0D98DS8ZR/ref=sr_1_29?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.wvZPAoEj_km3MnoPqtr8zwlBrmf6SjgDu_S5uLfAIy0TEUa7x8Votqx3CQR2OZEmJe2S8c6JTBb7VP4ydeylkBTPK6zQT4C8RVvmgz8CqtYfmwe9_OhijEYAFKof4FiN3zFPiMWi-qcmUzXmw_P43PJXQsgou3xCyENgJ2CcVuvWFM9v26n-Uv_OmwK8KwoP36VLM9QBKJ7BOGND_BJzKET5FNApv5Etwlql7BnN5hU.mX9yVdZAYJge0JyZxcRERH8V0sSrensBoCD-WTTJyX0&dib_tag=se&keywords=laptop&qid=1730186779&sprefix=laptop%2Caps%2C378&sr=8-29
34,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop  ","69,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTExOTEyNTkyNzE3NjE6MTczMDE4Njc3OTpzcF9tdGY6MzAwMjAwNTE3MTE1NTMyOjowOjo&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_28_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.wvZPAoEj_km3MnoPqtr8zwlBrmf6SjgDu_S5uLfAIy0TEUa7x8Votqx3CQR2OZEmJe2S8c6JTBb7VP4ydeylkBTPK6zQT4C8RVvmgz8CqtYfmwe9_OhijEYAFKof4FiN3zFPiMWi-qcmUzXmw_P43PJXQsgou3xCyENgJ2CcVuvWFM9v26n-Uv_OmwK8KwoP36VLM9QBKJ7BOGND_BJzKET5FNApv5Etwlql7BnN5hU.mX9yVdZAYJge0JyZxcRERH8V0sSrensBoCD-WTTJyX0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186779%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
35,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6Cm) FHD Thin and Light Laptop (16Gb/512GB SSD/Win 11/Office 2021/Backlit Keyboard/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008VIN  ","39,990",https://www.amazon.in/Lenovo-Ideapad-Backlit-Keyboard-82XQ008VIN/dp/B0CD4BQ4SF/ref=sr_1_136?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.Lb9yCXu4IUr_fDVGpA9Jy98unymVJCiYstnbwxRTRlJYeT8-1Lx21KLjxD8OYDP6AFrbhkWvrVQfENNSJsXokLAtPnTDdN2aN0SOjgDNz4e-Dzi9wEdH61KI2S5qg6G05nG_K6xRTHUcuC0EOGESOVPuQUWdMke-MFnMpjIiKOqfUqoDPqbLR4IGM2UoiiZHE5DlDRm0H9POn_gSjRtQ6S4ugZx-Pia3HI1QuDu2QvQ.elgA_l_pQvrvMU1erohajCnsj_3L2tI1s2MuvyAKPQA&dib_tag=se&keywords=laptop&qid=1730186797&sprefix=laptop%2Caps%2C378&sr=8-136
36,"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN  ","79,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjA0MTc5MjA4MDI4NTA1OjE3MzAxODY4MTI6c3BfYXRmX25leHQ6MzAwMzQxOTY5ODgyMzMyOjowOjo&url=%2FMSI-i7-13620H-Windows-GeForce-B13UCXK-256IN%2Fdp%2FB0BTW1Y5NP%2Fref%3Dsr_1_225_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.Mu61DVPX7gfddkSKiV1x9XAxwVdfkmRWsr8hysJa-PAFFUQXslXG96xpsXr31rAq4Co0nwnL-XDG6Aszo32jSXiN7pKaF5qU_JPBLTu68c42K_s9CeLRHXgVooxFE1S24jIk0IBtp4KlskyPwK41D6EsWlfemtLrxbcIbQ4SarAIS4hh1wlEo6QPJeDvnlrvufKlrYH8oatezLCMCxQ8sXODu-mHeVA1gpaJc6_qWNU.s61g-4slhcaHApijlwerZlVMocKw55gZ2BR-OXc5xjA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186812%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
37,"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/3 Mon. Game Pass/1Yr ADP Free/Grey/2.4Kg), 83GS00CKIN  ","59,690",https://www.amazon.in/Lenovo-i5-12450HX-39-6cm-300Nits-83GS00CKIN/dp/B0D8L6R3T3/ref=sr_1_181?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.qc283nj-7i5-Ft2PTxe0u9dj37-Fef_ByaLl_rfkiidXCjui67t_J2abCdkSHo0ogDn9dIvx6gZAAB_XI4GhSjhHLJyrgLN01Snp852O3MY1uZGMcApeBHhs41eTu8EcrGPoZak8G_r4cuqXcuvg046pj0fAlPZirPFuLGjMsvttb9hiGD296k56R0oJ90KucSkC_hQQQSH0GrMRerbucKqw9-6Y1CRfPnxVuCv9QlU.ZBigDRwbYHU_lPyh7oxjZs7xkDTWWaSOC-gG46K1W4I&dib_tag=se&keywords=laptop&qid=1730186804&sprefix=laptop%2Caps%2C378&sr=8-181
38,"Dell 15 Thin & Light Laptop, Core i5-1235U Processor, 8GB RAM + 512GB SSD, 15.6"" FHD Window 11 + MSO '21, 15 Month McAfee, Spill-Resistant Keyboard, Black, 1.66kg  ","42,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDk0NzYyMzczMDA2NzIxOjE3MzAxODY3NzY6c3BfbXRmOjMwMDEzNzkwMzc3NzczMjo6MDo6&url=%2FDell-i5-1235U-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0CSG4G18G%2Fref%3Dsr_1_12_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.plyEiYuMfFkZv_-JOMxUbBoepO_Wvb3N_UNssJ19p4lEfU7WDN9cyZG4v9EQ6cLOCFVyq0b7soQg5aEveG9rbFca66HWUoZ8mJAutkMrUxefP6W0oUA0iddozbNV653_Y9WuUfJny3ADS4UK1uXAF52QcW8dOrVzWDowFVrRxucscmazL5gVsV4L1Q9DAB945McfNB9FagLm-rvjQUGmNZbk2h-59Xe1sRl6e3vPDes.3dWRM8cUkE2t-zJqI3CpiB9puiQiFv8Wc8VUJ45ufKY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186776%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
39,"Lenovo LOQ 2024 Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/1Yr ADP Free/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS0098IN  ","69,690",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTE4Nzc5MzExMzE0MDI2OjE3MzAxODY3ODc6c3BfYXRmX25leHQ6MzAwMjg0MDk1MjY1NTMyOjowOjo&url=%2FLenovo-i5-12450HX-300Nits-Graphics-83GS0098IN%2Fdp%2FB0DB218DK7%2Fref%3Dsr_1_65_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.f2bS49Jkg2_7Q1hkG2Q5B0rnhuN6by0ecZ-z8NzeB98qRTeH0EbqFzYJcVsvrE0kF-ZsZCeCmip4F9dBYN2lLUevsjdYi6JctJtEiLzKTUdI1mwZKfpOS-SNf-81F74-VyVTJ242nkAHFbeFxYMRzM304V4e7pcP7rha72rWwcFeW8Uzx_X_GzkrgobEerdOQVuvj2GRnqtDiThyLAVxvRannu_3bUQgs0rXg1x8Qus.DFc13h2g9hlCdG69f-It8Ya6KAi0TDL36NEb9BT67NM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186787%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
40,"(Refurbished) Lenovo V310 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel HD Graphics)  ","14,599",https://www.amazon.in/Refurbished-Lenovo-Laptop-Windows-Graphics/dp/B0DHKMPPC8/ref=sr_1_286?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.ABksjSacEjFFDkPKo4J6yYPEBi6q9IOJH3pTLidTyGL3OE7cRq7XW8En_JJVFcIORVZIP9ze8glPDfNzTeNhHDPNEGwHUvGu65UmsNTj7AUbHjEYiM1KkSP9sinev0tAlbQnMyiMrdM3dX0y4_5JTpwFTz43GaVbgw5mcYfcVr2z0f7rgex_D5IrV-vR-YJ7bIaAA-K8FuaqkFgsXqWGA2ovNtkoyyMdB2q_CMPTraI.2HRV2h7UwNlkkCrPLNsXPAI-gGbD1HVsLJHYDMRpmRQ&dib_tag=se&keywords=laptop&qid=1730186819&sprefix=laptop%2Caps%2C378&sr=8-286
41,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/DOS/Iron Grey/1.65 Kg)  ","38,999",https://www.amazon.in/Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_102?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.petaH-bRXoIJReH6PNrI3ds58vk0EAbhoo3qeHD3QSnfdwL3UpgejdAVHFkeWi7bXB1PWU4pQIGpUdk-K-da_muIOZQqd1QLJTbhVvuklwn6069AlR4nLHEG9EVFWnAXpE11T50_nzyIxNKH-Mk8Tvxn-9HI0DK2GcHiJgOU1vIsW5HRWWcmKPiHWvs6gMid41ADPnIGCzBL22ThJXPRFHnKbED6VAtUV8PMHnaS2Tw.0R49JOOq0iYOqeKTgMEFcBzg8Q5zpqd6U0yEPIdWyLw&dib_tag=se&keywords=laptop&qid=1730186791&sprefix=laptop%2Caps%2C378&sr=8-102
42,"MSI Modern 14, Intel 12th Gen. i7 1255U,36CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg), C12MO-1202IN  ","44,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTMxMjM4MzYzMTM4NjcyOjE3MzAxODY3OTc6c3BfYXRmX25leHQ6MzAwMzYwNjMyMTA4NDMyOjowOjo&url=%2FMSI-Modern-Windows-Classic-C12MO-1202IN%2Fdp%2FB0D22LZFNT%2Fref%3Dsr_1_130_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.Lb9yCXu4IUr_fDVGpA9Jy98unymVJCiYstnbwxRTRlJYeT8-1Lx21KLjxD8OYDP6AFrbhkWvrVQfENNSJsXokLAtPnTDdN2aN0SOjgDNz4e-Dzi9wEdH61KI2S5qg6G05nG_K6xRTHUcuC0EOGESOVPuQUWdMke-MFnMpjIiKOqfUqoDPqbLR4IGM2UoiiZHE5DlDRm0H9POn_gSjRtQ6S4ugZx-Pia3HI1QuDu2QvQ.elgA_l_pQvrvMU1erohajCnsj_3L2tI1s2MuvyAKPQA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186797%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
43,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","46,990",https://www.amazon.in/MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_26?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.wvZPAoEj_km3MnoPqtr8zwlBrmf6SjgDu_S5uLfAIy0TEUa7x8Votqx3CQR2OZEmJe2S8c6JTBb7VP4ydeylkBTPK6zQT4C8RVvmgz8CqtYfmwe9_OhijEYAFKof4FiN3zFPiMWi-qcmUzXmw_P43PJXQsgou3xCyENgJ2CcVuvWFM9v26n-Uv_OmwK8KwoP36VLM9QBKJ7BOGND_BJzKET5FNApv5Etwlql7BnN5hU.mX9yVdZAYJge0JyZxcRERH8V0sSrensBoCD-WTTJyX0&dib_tag=se&keywords=laptop&qid=1730186779&sprefix=laptop%2Caps%2C378&sr=8-26
44,HP 15s Ryzen 5000 (16GB RAM/512GB SSD/FHD/Windows 11/MS Office 21/Backlit Keyboard/ 15.6” (39.6 cm)/Silver/2.21 KG) eq2305AU/eq2182au Laptop  ,"40,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDk0NzYyMzczMDA2NzIxOjE3MzAxODY3NzY6c3BfYnRmOjMwMDIxNDUwNDQyNzMzMjo6MDo6&url=%2FHP-Windows-Keyboard-eq2305AU-eq2182au%2Fdp%2FB0B4N77Y34%2Fref%3Dsr_1_21_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.plyEiYuMfFkZv_-JOMxUbBoepO_Wvb3N_UNssJ19p4lEfU7WDN9cyZG4v9EQ6cLOCFVyq0b7soQg5aEveG9rbFca66HWUoZ8mJAutkMrUxefP6W0oUA0iddozbNV653_Y9WuUfJny3ADS4UK1uXAF52QcW8dOrVzWDowFVrRxucscmazL5gVsV4L1Q9DAB945McfNB9FagLm-rvjQUGmNZbk2h-59Xe1sRl6e3vPDes.3dWRM8cUkE2t-zJqI3CpiB9puiQiFv8Wc8VUJ45ufKY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186776%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
